ticker,company,sector,meeting_year,form,filing_date,accession,n_words,n_sentences,theme_integrity_responsibility,theme_operational_excellence,theme_innovation_science,theme_people_talent,theme_diversity_inclusion,theme_customer_client_focus,theme_community_social_good,theme_environmental_stewardship,theme_leadership_governance,theme_human_progress_wellbeing,theme_profitable_growth,theme_heritage_longevity,theme_safety,dominant_theme_classical,dominant_theme_distinctive,tone_positive,tone_negative,tone_uncertainty,net_tone,avg_sentence_len,flesch_reading_ease,sim_to_prev,llm_themes,llm_dominant_theme,llm_stakeholder_orientation,llm_summary
SBUX,Starbucks,Consumer Discretionary,2021,DEF 14A,2021-01-22,0000829224-21-000017,47923,2253,2.671,4.486,1.607,4.549,4.507,4.758,2.066,2.212,29.735,1.148,6.782,0.376,0.23,leadership_governance,customer_client_focus,14.085,1.544,5.634,0.802,21.27,29.6,0.984,customer_client_focus|innovation_science|leadership_governance|diversity_inclusion|profitable_growth,leadership_governance,balanced,"Starbucks emphasizes strong corporate governance, board diversity and shareholder engagement while balancing customer focus, innovation, and financial performance through pay-for-performance compensation tied to ESG metrics."
SBUX,Starbucks,Consumer Discretionary,2022,DEF 14A,2022-01-28,0001206774-22-000270,68801,2869,2.108,5.102,1.105,4.201,4.738,4.084,1.294,1.628,21.119,0.712,6.337,0.16,0.189,leadership_governance,operational_excellence,12.398,1.599,6.482,0.772,23.98,28.7,0.9184,leadership_governance|integrity_responsibility|people_talent|diversity_inclusion|profitable_growth|community_social_good|environmental_stewardship,leadership_governance,balanced,"Starbucks emphasizes strong corporate governance, board independence, shareholder engagement, and balanced oversight of human capital management, diversity and inclusion, environmental sustainability, and long-term shareholder value creation."
SBUX,Starbucks,Consumer Discretionary,2023,DEF 14A,2023-01-27,0000829224-23-000007,52214,2320,2.49,4.865,1.111,3.945,4.022,4.596,0.613,2.145,26.889,0.766,7.316,0.172,0.421,leadership_governance,operational_excellence,13.445,2.088,6.837,0.731,22.51,27.4,0.8921,leadership_governance|profitable_growth|people_talent|diversity_inclusion|community_social_good|integrity_responsibility,leadership_governance,balanced,"Starbucks emphasizes strong corporate governance, shareholder returns, and stakeholder engagement while integrating diversity goals, talent development, and social impact into its strategic and compensation frameworks."
SBUX,Starbucks,Consumer Discretionary,2024,DEFC14A,2024-01-25,0001193125-24-014772,60109,2457,2.745,4.109,1.081,3.311,3.743,4.475,0.433,1.98,29.48,0.782,6.688,0.166,0.216,leadership_governance,customer_client_focus,12.71,1.73,6.954,0.76,24.46,22.6,0.9386,integrity_responsibility|leadership_governance|environmental_stewardship|people_talent|diversity_inclusion|community_social_good|profitable_growth,leadership_governance,balanced,"Starbucks emphasizes strong board governance, ethical conduct, and oversight of environmental, partner, and community commitments while maintaining focus on shareholder value creation."
TGT,Target,Consumer Discretionary,2016,DEF 14A,2016-04-25,0001308179-16-000375,35370,1789,3.11,5.428,0.622,1.442,1.47,3.675,0.452,0.481,28.951,0.368,7.945,0.17,0.311,leadership_governance,operational_excellence,9.075,0.961,6.474,0.808,19.77,31.4,,leadership_governance|diversity_inclusion|profitable_growth|integrity_responsibility,leadership_governance,balanced,"Target emphasizes strong corporate governance through independent Board oversight, enhanced risk management, director diversity and expertise, and alignment of shareholder interests with long-term company performance and stakeholder stewardship."
TGT,Target,Consumer Discretionary,2017,DEF 14A,2017-05-01,0001308179-17-000174,35596,1692,2.837,6.967,0.759,1.348,1.517,3.596,0.449,0.449,27.953,0.449,9.102,0.056,0.281,leadership_governance,operational_excellence,8.119,1.068,7.276,0.768,21.04,29.9,0.9654,leadership_governance|integrity_responsibility|profitable_growth,leadership_governance,balanced,"Target emphasizes strong corporate governance through independent board oversight, disciplined risk management, and balanced capital allocation while returning substantial shareholder value through dividends and share repurchases."
TGT,Target,Consumer Discretionary,2018,DEF 14A,2018-05-04,0001308179-18-000237,35354,1624,2.857,4.667,0.792,1.641,2.008,4.724,0.283,0.453,29.388,0.537,8.599,0.283,0.255,leadership_governance,customer_client_focus,8.174,0.877,6.053,0.806,21.77,29.5,0.9587,leadership_governance|integrity_responsibility|profitable_growth,leadership_governance,balanced,"Target emphasizes strong corporate governance through independent board oversight, rigorous risk management, and transparent shareholder engagement while maintaining disciplined capital allocation for profitable growth and community responsibility."
TGT,Target,Consumer Discretionary,2019,DEF 14A,2019-04-29,0001308179-19-000197,33107,1569,3.776,4.803,0.725,1.661,1.571,4.319,0.332,0.544,28.755,0.695,9.424,0.06,0.302,leadership_governance,operational_excellence,8.155,0.936,6.494,0.794,21.1,29.1,0.9799,leadership_governance|integrity_responsibility|diversity_inclusion|community_social_good|profitable_growth,leadership_governance,balanced,"Target emphasizes strong corporate governance through independent board oversight, diverse director composition, and accountability to shareholders, while also committing to corporate responsibility, community investment, and balanced capital allocation benefiting multiple stakeholders."
TGT,Target,Consumer Discretionary,2020,DEF 14A,2020-04-27,0001308179-20-000217,48954,2103,2.982,5.658,0.368,1.981,1.675,4.474,0.245,0.47,22.776,0.654,6.986,0.082,0.245,leadership_governance,operational_excellence,9.008,1.348,7.865,0.74,23.28,31.2,0.8857,leadership_governance|integrity_responsibility|profitable_growth,leadership_governance,balanced,"Target emphasizes strong corporate governance through independent board oversight, risk management, and ethical conduct, while maintaining disciplined capital allocation to balance shareholder returns with long-term business health and community investment."
TGT,Target,Consumer Discretionary,2021,DEF 14A,2021-04-26,0001308179-21-000258,33891,1670,4.101,4.869,1.21,1.977,1.8,5.37,0.472,0.679,29.919,1.387,9.885,0.177,0.797,leadership_governance,customer_client_focus,9.235,0.944,7.524,0.814,20.29,29.1,0.8853,leadership_governance|integrity_responsibility|diversity_inclusion|people_talent|profitable_growth,leadership_governance,balanced,"Target emphasizes robust corporate governance through independent board oversight, ethical conduct, risk management, and capital allocation that balances shareholder returns with investments in people, diversity, and responsible business practices."
TGT,Target,Consumer Discretionary,2022,DEF 14A,2022-04-25,0001308179-22-000265,36251,1876,3.807,5.627,0.883,4.193,2.069,4.91,0.359,2.069,30.923,1.269,8.441,0.166,0.524,leadership_governance,operational_excellence,10.648,1.269,8.11,0.787,19.32,30.1,0.9773,,,,
TGT,Target,Consumer Discretionary,2023,DEF 14A,2023-05-01,0001308179-23-000828,40515,2009,4.27,4.936,0.839,3.999,2.271,6.072,0.346,2.518,36.999,1.53,7.528,0.222,0.642,leadership_governance,customer_client_focus,11.206,1.061,7.602,0.827,20.17,27.8,0.9717,,,,
TGT,Target,Consumer Discretionary,2024,DEF 14A,2024-04-29,0001308179-24-000626,44849,2230,4.727,4.549,0.847,3.478,2.319,6.288,0.803,3.345,37.571,1.851,8.205,0.201,0.58,leadership_governance,customer_client_focus,11.305,1.895,7.782,0.713,20.11,26.1,0.9763,,,,
TJX,TJX Companies,Consumer Discretionary,2016,DEF 14A,2016-04-29,0001193125-16-568937,31915,1573,3.415,9.525,0.47,2.005,3.697,4.543,0.125,0.376,19.615,0.533,5.64,0.031,0.031,leadership_governance,operational_excellence,12.408,1.629,5.703,0.768,20.29,31.8,,,,,
TJX,TJX Companies,Consumer Discretionary,2017,DEF 14A,2017-04-27,0001193125-17-142785,55893,2254,2.755,7.174,0.412,2.29,2.666,3.775,0.233,1.735,18.41,0.286,6.334,0.054,0.018,leadership_governance,operational_excellence,9.948,1.682,6.656,0.711,24.8,30.2,0.9202,,,,
TJX,TJX Companies,Consumer Discretionary,2018,DEF 14A,2018-04-26,0001193125-18-133349,35761,1639,3.859,7.606,0.391,2.433,3.3,3.915,0.391,0.671,18.064,0.559,6.515,0.14,0.084,leadership_governance,operational_excellence,12.36,1.818,6.32,0.744,21.82,30.6,0.9255,,,,
TJX,TJX Companies,Consumer Discretionary,2019,DEF 14A,2019-04-25,0001193125-19-119221,35375,1539,4.466,6.982,0.396,2.205,3.053,4.608,0.311,0.735,19.138,0.367,6.445,0.141,0.057,leadership_governance,operational_excellence,12.608,1.64,6.389,0.77,22.99,29.3,0.9899,,,,
TJX,TJX Companies,Consumer Discretionary,2020,DEF 14A,2020-04-23,0001193125-20-116317,39301,1677,4.173,5.827,0.534,3.41,2.417,4.478,0.407,1.196,18.6,0.534,6.895,0.204,0.331,leadership_governance,operational_excellence,12.392,1.578,6.514,0.774,23.44,27.9,0.9817,,,,
TJX,TJX Companies,Consumer Discretionary,2021,DEF 14A,2021-04-29,0000109198-21-000016,41766,1630,3.663,6.129,0.599,3.735,2.514,4.884,0.431,1.03,19.825,1.556,5.938,0.335,0.67,leadership_governance,operational_excellence,11.948,1.293,6.489,0.805,25.62,24.6,0.8587,,,,
TJX,TJX Companies,Consumer Discretionary,2022,DEF 14A,2022-04-28,0000109198-22-000024,62996,2375,3.111,4.953,0.492,3.524,2.349,3.603,0.175,0.952,18.684,1.0,6.08,0.238,0.381,leadership_governance,operational_excellence,10.921,1.429,8.128,0.769,26.52,27.7,0.9344,,,,
TJX,TJX Companies,Consumer Discretionary,2023,DEF 14A,2023-04-27,0000109198-23-000014,47387,1888,4.368,6.035,0.654,3.672,3.419,3.777,0.127,1.329,22.496,0.675,7.386,0.295,0.211,leadership_governance,operational_excellence,12.366,1.688,7.745,0.76,25.1,25.2,0.8632,,,,
TJX,TJX Companies,Consumer Discretionary,2024,DEF 14A,2024-04-25,0000109198-24-000023,42006,1714,4.333,6.428,0.857,2.69,2.19,4.261,0.119,1.214,25.044,0.405,6.261,0.167,0.095,leadership_governance,operational_excellence,12.784,1.333,7.213,0.811,24.51,25.9,0.9811,,,,
TSLA,Tesla,Consumer Discretionary,2016,DEF 14A,2016-04-15,0001193125-16-543341,24904,1201,2.088,1.606,1.004,1.767,3.012,5.019,0.281,0.201,32.886,0.161,6.063,0.241,0.0,leadership_governance,customer_client_focus,5.1,0.964,6.706,0.682,20.74,33.3,,leadership_governance|integrity_responsibility|profitable_growth,leadership_governance,shareholder_primacy,"Tesla's proxy emphasizes strong corporate governance through independent board oversight, committee structures, and director qualifications to protect shareholder interests and align management incentives with stockholder value."
TSLA,Tesla,Consumer Discretionary,2017,DEF 14A,2017-04-20,0001193125-17-130746,27493,1307,2.11,1.673,0.946,1.528,2.692,5.165,0.218,0.291,31.317,0.145,6.474,0.255,0.0,leadership_governance,customer_client_focus,5.674,1.055,5.892,0.686,21.04,33.6,0.9932,leadership_governance|integrity_responsibility|profitable_growth,leadership_governance,shareholder_primacy,"Tesla's proxy emphasizes sound corporate governance through independent board oversight, committee structures, and director accountability mechanisms designed to protect shareholder interests."
TSLA,Tesla,Consumer Discretionary,2018,DEF 14A,2018-02-08,0001193125-18-035345,33045,1453,0.545,10.622,0.242,1.483,2.33,2.451,0.121,0.393,9.048,0.091,6.234,0.212,0.061,operational_excellence,operational_excellence,10.501,1.12,7.172,0.807,22.74,34.8,0.8666,leadership_governance|profitable_growth,profitable_growth,shareholder_primacy,Tesla's Board designed a long-term CEO performance award entirely tied to market capitalization and operational milestones to incentivize leadership that generates significant shareholder value.
TSLA,Tesla,Consumer Discretionary,2019,DEF 14A,2019-04-30,0001564590-19-014268,77658,2818,1.198,3.284,0.464,2.691,1.932,3.245,0.232,0.167,20.861,0.142,7.572,0.116,0.052,leadership_governance,operational_excellence,5.099,1.172,7.752,0.626,27.56,29.9,0.8241,leadership_governance|operational_excellence|integrity_responsibility|diversity_inclusion|innovation_science,leadership_governance,balanced,"Tesla emphasizes strong corporate governance through independent board oversight, thoughtful director selection balancing expertise and diversity, and structured risk management while aligning leadership incentives with shareholder interests."
TSLA,Tesla,Consumer Discretionary,2020,DEF 14A,2020-05-28,0001564590-20-027321,32978,1513,1.91,3.548,0.697,3.396,2.608,5.034,0.212,0.334,24.501,0.425,7.126,0.243,0.606,leadership_governance,customer_client_focus,6.156,1.88,6.186,0.532,21.8,31.0,0.8563,leadership_governance|integrity_responsibility|operational_excellence,leadership_governance,shareholder_primacy,"Tesla's proxy emphasizes strong corporate governance through independent board leadership, rigorous committee oversight, and transparent director selection processes designed to ensure effective stewardship and accountability to shareholders."
TSLA,Tesla,Consumer Discretionary,2021,DEF 14A,2021-08-26,0001564590-21-045926,52695,2049,1.86,2.05,0.512,3.682,2.922,3.093,0.399,0.417,27.707,0.493,10.437,0.095,0.399,leadership_governance,people_talent,5.2,1.955,6.737,0.454,25.72,29.3,0.9412,diversity_inclusion|people_talent|leadership_governance,leadership_governance,balanced,"Tesla's proxy emphasizes strong board governance structures for overseeing human capital management and diversity initiatives through independent committees, while framing these as serving both shareholder interests and broader workforce management responsibilities."
TSLA,Tesla,Consumer Discretionary,2022,DEF 14A,2022-06-23,0001564590-22-024064,55770,2142,1.506,1.668,0.628,3.73,2.725,2.941,0.394,0.843,25.856,0.251,11.045,0.108,0.287,leadership_governance,people_talent,5.702,2.295,7.208,0.426,26.04,28.3,0.9896,leadership_governance|diversity_inclusion|integrity_responsibility,leadership_governance,balanced,"Tesla emphasizes strong corporate governance through independent board oversight, robust committee structures, and board diversity as mechanisms to enhance shareholder value and stakeholder relations."
TSLA,Tesla,Consumer Discretionary,2023,DEF 14A,2023-04-06,0001193125-23-094075,33259,1468,2.255,3.307,0.962,2.796,3.999,3.428,0.21,0.842,26.218,0.21,8.449,0.241,0.06,leadership_governance,diversity_inclusion,8.389,1.413,6.855,0.712,22.66,27.5,0.9196,leadership_governance|diversity_inclusion|integrity_responsibility,leadership_governance,shareholder_primacy,"Tesla emphasizes strong board governance, independence, and diversity in leadership structure while maintaining accountability to shareholders through active stockholder engagement and rigorous oversight mechanisms."
TSLA,Tesla,Consumer Discretionary,2024,DEF 14A,2024-04-29,0001104659-24-053333,236905,13732,0.73,2.609,0.595,1.41,1.52,1.65,0.333,0.485,21.929,0.169,10.54,0.317,0.127,leadership_governance,operational_excellence,6.382,2.946,6.83,0.368,17.25,39.5,0.7756,leadership_governance|diversity_inclusion,leadership_governance,balanced,"Tesla emphasizes strong corporate governance through independent boards, rigorous committee oversight, and transparent processes while committing to board diversity and inclusive representation."
COP,ConocoPhillips,Energy,2016,DEF 14A,2016-03-28,0001047469-16-011624,59735,3207,2.93,8.354,0.352,4.57,1.356,3.733,0.419,1.607,22.198,0.586,7.701,0.184,0.502,leadership_governance,operational_excellence,10.178,2.093,6.813,0.659,18.63,33.4,,,,,
COP,ConocoPhillips,Energy,2017,DEF 14A,2017-04-03,0001047469-17-002284,62986,3439,2.89,8.97,0.365,4.842,1.477,3.81,0.333,2.112,20.909,0.572,7.002,0.143,0.54,leadership_governance,operational_excellence,10.447,1.842,6.462,0.7,18.32,34.4,0.9911,,,,
